Division,Place,Season,Crop,Variety
Karkala,Sanoor,Rabi,Groundnut,DH 3-30
Karkala,Hebri,Rabi,Groundnut,DH 3-30
Karkala,Nitte,Rabi,Groundnut,DH 3-30
Karkala,Mudradi,Rabi,Groundnut,DH 3-30
Karkala,Belman,Rabi,Groundnut,DH 3-30
Karkala,Varanga,Rabi,Groundnut,DH 3-30
Karkala,Inna,Rabi,Groundnut,DH 3-30
Karkala,Kabbinale,Rabi,Groundnut,DH 3-30
Karkala,Andaru,Rabi,Groundnut,DH 3-30
Karkala,Hirgana,Rabi,Groundnut,DH 3-30
Karkala,Miyar,Rabi,Groundnut,DH 3-30
Karkala,Mundkuru,Rabi,Groundnut,DH 3-30
Karkala,Kukkundoor,Rabi,Groundnut,DH 3-30
Karkala,Kervashe,Rabi,Groundnut,DH 3-30
Karkala,Mudaru,Rabi,Groundnut,DH 3-30
Karkala,Kanyana,Rabi,Groundnut,DH 3-30
Karkala,Someshwara,Rabi,Groundnut,DH 3-30
Karkala,Nadpalu,Rabi,Groundnut,DH 3-30
Karkala,Chara,Rabi,Groundnut,DH 3-30
Karkala,Belve,Rabi,Groundnut,DH 3-30
Karkala,Ardi,Rabi,Groundnut,DH 3-30
Karkala,Shedimane,Rabi,Groundnut,DH 3-30
Karkala,Golikatte,Rabi,Groundnut,DH 3-30
Karkala,Shivapura,Rabi,Groundnut,DH 3-30
Karkala,Kadthala,Rabi,Groundnut,DH 3-30
Karkala,Palli,Rabi,Groundnut,DH 3-30
Karkala,Karkala,Rabi,Groundnut,DH-40
Karkala,Sanoor,Rabi,Groundnut,DH-40
Karkala,Hebri,Rabi,Groundnut,DH-40
Karkala,Nitte,Rabi,Groundnut,DH-40
Karkala,Mudradi,Rabi,Groundnut,DH-40
Karkala,Belman,Rabi,Groundnut,DH-40
Karkala,Varanga,Rabi,Groundnut,DH-40
Karkala,Inna,Rabi,Groundnut,DH-40
Karkala,Kabbinale,Rabi,Groundnut,DH-40
Karkala,Andaru,Rabi,Groundnut,DH-40
Karkala,Hirgana,Rabi,Groundnut,DH-40
Karkala,Miyar,Rabi,Groundnut,DH-40
Karkala,Mundkuru,Rabi,Groundnut,DH-40
Karkala,Kukkundoor,Rabi,Groundnut,DH-40
Karkala,Kervashe,Rabi,Groundnut,DH-40
Karkala,Mudaru,Rabi,Groundnut,DH-40
Karkala,Kanyana,Rabi,Groundnut,DH-40
Karkala,Someshwara,Rabi,Groundnut,DH-40
Karkala,Nadpalu,Rabi,Groundnut,DH-40
Karkala,Chara,Rabi,Groundnut,DH-40
Karkala,Belve,Rabi,Groundnut,DH-40
Karkala,Ardi,Rabi,Groundnut,DH-40
Karkala,Shedimane,Rabi,Groundnut,DH-40
Karkala,Golikatte,Rabi,Groundnut,DH-40
Karkala,Shivapura,Rabi,Groundnut,DH-40
Karkala,Kadthala,Rabi,Groundnut,DH-40
Karkala,Palli,Rabi,Groundnut,DH-40
Karkala,Karkala,Rabi,Black gram,LBG-17
Karkala,Sanoor,Rabi,Black gram,LBG-17
Karkala,Hebri,Rabi,Black gram,LBG-17
Karkala,Nitte,Rabi,Black gram,LBG-17
Karkala,Mudradi,Rabi,Black gram,LBG-17
Karkala,Belman,Rabi,Black gram,LBG-17
Karkala,Varanga,Rabi,Black gram,LBG-17
Karkala,Inna,Rabi,Black gram,LBG-17
Karkala,Kabbinale,Rabi,Black gram,LBG-17
Karkala,Andaru,Rabi,Black gram,LBG-17
Karkala,Hirgana,Rabi,Black gram,LBG-17
Karkala,Miyar,Rabi,Black gram,LBG-17
Karkala,Mundkuru,Rabi,Black gram,LBG-17
Karkala,Kukkundoor,Rabi,Black gram,LBG-17
Karkala,Kervashe,Rabi,Black gram,LBG-17
Karkala,Mudaru,Rabi,Black gram,LBG-17
Karkala,Kanyana,Rabi,Black gram,LBG-17
Karkala,Someshwara,Rabi,Black gram,LBG-17
Karkala,Nadpalu,Rabi,Black gram,LBG-17
Karkala,Chara,Rabi,Black gram,LBG-17
Karkala,Belve,Rabi,Black gram,LBG-17
Karkala,Ardi,Rabi,Black gram,LBG-17
Karkala,Shedimane,Rabi,Black gram,LBG-17
Karkala,Golikatte,Rabi,Black gram,LBG-17
Karkala,Shivapura,Rabi,Black gram,LBG-17
Karkala,Kadthala,Rabi,Black gram,LBG-17
Karkala,Palli,Rabi,Black gram,LBG-17
Karkala,Karkala,Rabi,Green gram,Pusa Vishal
Karkala,Sanoor,Rabi,Green gram,Pusa Vishal
Karkala,Hebri,Rabi,Green gram,Pusa Vishal
Karkala,Nitte,Rabi,Green gram,Pusa Vishal
Karkala,Mudradi,Rabi,Green gram,Pusa Vishal
Karkala,Belman,Rabi,Green gram,Pusa Vishal
Karkala,Varanga,Rabi,Green gram,Pusa Vishal
Karkala,Inna,Rabi,Green gram,Pusa Vishal
Karkala,Kabbinale,Rabi,Green gram,Pusa Vishal
Karkala,Andaru,Rabi,Green gram,Pusa Vishal
Karkala,Hirgana,Rabi,Green gram,Pusa Vishal
Karkala,Miyar,Rabi,Green gram,Pusa Vishal
Karkala,Mundkuru,Rabi,Green gram,Pusa Vishal
Karkala,Kukkundoor,Rabi,Green gram,Pusa Vishal
Karkala,Kervashe,Rabi,Green gram,Pusa Vishal
Karkala,Mudaru,Rabi,Green gram,Pusa Vishal
Karkala,Kanyana,Rabi,Green gram,Pusa Vishal
Karkala,Someshwara,Rabi,Green gram,Pusa Vishal
Karkala,Nadpalu,Rabi,Green gram,Pusa Vishal
Karkala,Chara,Rabi,Green gram,Pusa Vishal
Karkala,Belve,Rabi,Green gram,Pusa Vishal
Karkala,Ardi,Rabi,Green gram,Pusa Vishal
Karkala,Shedimane,Rabi,Green gram,Pusa Vishal
Karkala,Golikatte,Rabi,Green gram,Pusa Vishal
Karkala,Shivapura,Rabi,Green gram,Pusa Vishal
Karkala,Kadthala,Rabi,Green gram,Pusa Vishal
Karkala,Palli,Rabi,Green gram,Pusa Vishal
Karkala,Karkala,Rabi,Cowpea,DC-15
Karkala,Sanoor,Rabi,Cowpea,DC-15
Karkala,Hebri,Rabi,Cowpea,DC-15
Karkala,Nitte,Rabi,Cowpea,DC-15
Karkala,Mudradi,Rabi,Cowpea,DC-15
Karkala,Belman,Rabi,Cowpea,DC-15
Karkala,Varanga,Rabi,Cowpea,DC-15
Karkala,Inna,Rabi,Cowpea,DC-15
Karkala,Kabbinale,Rabi,Cowpea,DC-15
Karkala,Andaru,Rabi,Cowpea,DC-15
Karkala,Hirgana,Rabi,Cowpea,DC-15
Karkala,Miyar,Rabi,Cowpea,DC-15
Karkala,Mundkuru,Rabi,Cowpea,DC-15
Karkala,Kukkundoor,Rabi,Cowpea,DC-15
Karkala,Kervashe,Rabi,Cowpea,DC-15
Karkala,Mudaru,Rabi,Cowpea,DC-15
Karkala,Kanyana,Rabi,Cowpea,DC-15
Karkala,Someshwara,Rabi,Cowpea,DC-15
Karkala,Nadpalu,Rabi,Cowpea,DC-15
Karkala,Chara,Rabi,Cowpea,DC-15
Karkala,Belve,Rabi,Cowpea,DC-15
Karkala,Ardi,Rabi,Cowpea,DC-15
Karkala,Shedimane,Rabi,Cowpea,DC-15
Karkala,Golikatte,Rabi,Cowpea,DC-15
Karkala,Shivapura,Rabi,Cowpea,DC-15
Karkala,Kadthala,Rabi,Cowpea,DC-15
Karkala,Palli,Rabi,Cowpea,DC-15
Karkala,Karkala,Rabi,Sesame,DS-1
Karkala,Sanoor,Rabi,Sesame,DS-1
Karkala,Hebri,Rabi,Sesame,DS-1
Karkala,Nitte,Rabi,Sesame,DS-1
Karkala,Mudradi,Rabi,Sesame,DS-1
Karkala,Belman,Rabi,Sesame,DS-1
Karkala,Varanga,Rabi,Sesame,DS-1
Karkala,Inna,Rabi,Sesame,DS-1
Karkala,Kabbinale,Rabi,Sesame,DS-1
Karkala,Andaru,Rabi,Sesame,DS-1
Karkala,Hirgana,Rabi,Sesame,DS-1
Karkala,Miyar,Rabi,Sesame,DS-1
Karkala,Mundkuru,Rabi,Sesame,DS-1
Karkala,Kukkundoor,Rabi,Sesame,DS-1
Karkala,Kervashe,Rabi,Sesame,DS-1
Karkala,Mudaru,Rabi,Sesame,DS-1
Karkala,Kanyana,Rabi,Sesame,DS-1
Karkala,Someshwara,Rabi,Sesame,DS-1
Karkala,Nadpalu,Rabi,Sesame,DS-1
Karkala,Chara,Rabi,Sesame,DS-1
Karkala,Belve,Rabi,Sesame,DS-1
Karkala,Ardi,Rabi,Sesame,DS-1
Karkala,Shedimane,Rabi,Sesame,DS-1
Karkala,Golikatte,Rabi,Sesame,DS-1
Karkala,Shivapura,Rabi,Sesame,DS-1
Karkala,Kadthala,Rabi,Sesame,DS-1
Karkala,Palli,Rabi,Sesame,DS-1
Karkala,Karkala,Summer,Paddy,Early-summer
Karkala,Sanoor,Summer,Paddy,Early-summer
Karkala,Hebri,Summer,Paddy,Early-summer
Karkala,Nitte,Summer,Paddy,Early-summer
Karkala,Mudradi,Summer,Paddy,Early-summer
Karkala,Belman,Summer,Paddy,Early-summer
Karkala,Varanga,Summer,Paddy,Early-summer
Karkala,Inna,Summer,Paddy,Early-summer
Karkala,Kabbinale,Summer,Paddy,Early-summer
Karkala,Andaru,Summer,Paddy,Early-summer
Karkala,Hirgana,Summer,Paddy,Early-summer
Karkala,Miyar,Summer,Paddy,Early-summer
Karkala,Mundkuru,Summer,Paddy,Early-summer
Karkala,Kukkundoor,Summer,Paddy,Early-summer
Karkala,Kervashe,Summer,Paddy,Early-summer
Karkala,Mudaru,Summer,Paddy,Early-summer
Karkala,Kanyana,Summer,Paddy,Early-summer
Karkala,Someshwara,Summer,Paddy,Early-summer
Karkala,Nadpalu,Summer,Paddy,Early-summer
Karkala,Chara,Summer,Paddy,Early-summer
Karkala,Belve,Summer,Paddy,Early-summer
Karkala,Ardi,Summer,Paddy,Early-summer
Karkala,Shedimane,Summer,Paddy,Early-summer
Karkala,Golikatte,Summer,Paddy,Early-summer
Karkala,Shivapura,Summer,Paddy,Early-summer
Karkala,Kadthala,Summer,Paddy,Early-summer
Karkala,Palli,Summer,Paddy,Early-summer
Karkala,Karkala,Summer,Paddy,Late-summer
Karkala,Sanoor,Summer,Paddy,Late-summer
Karkala,Hebri,Summer,Paddy,Late-summer
Karkala,Nitte,Summer,Paddy,Late-summer
Karkala,Mudradi,Summer,Paddy,Late-summer
Karkala,Belman,Summer,Paddy,Late-summer
Karkala,Varanga,Summer,Paddy,Late-summer
Karkala,Inna,Summer,Paddy,Late-summer
Karkala,Kabbinale,Summer,Paddy,Late-summer
Karkala,Andaru,Summer,Paddy,Late-summer
Karkala,Hirgana,Summer,Paddy,Late-summer
Karkala,Miyar,Summer,Paddy,Late-summer
Karkala,Mundkuru,Summer,Paddy,Late-summer
Karkala,Kukkundoor,Summer,Paddy,Late-summer
Karkala,Kervashe,Summer,Paddy,Late-summer
Karkala,Mudaru,Summer,Paddy,Late-summer
Karkala,Kanyana,Summer,Paddy,Late-summer
Karkala,Someshwara,Summer,Paddy,Late-summer
Karkala,Nadpalu,Summer,Paddy,Late-summer
Karkala,Chara,Summer,Paddy,Late-summer
Karkala,Belve,Summer,Paddy,Late-summer
Karkala,Ardi,Summer,Paddy,Late-summer
Karkala,Shedimane,Summer,Paddy,Late-summer
Karkala,Golikatte,Summer,Paddy,Late-summer
Karkala,Shivapura,Summer,Paddy,Late-summer
Karkala,Kadthala,Summer,Paddy,Late-summer
Karkala,Palli,Summer,Paddy,Late-summer
Karkala,Karkala,Summer,Paddy,Shakti
Karkala,Sanoor,Summer,Paddy,Shakti
Karkala,Hebri,Summer,Paddy,Shakti
Karkala,Nitte,Summer,Paddy,Shakti
Karkala,Mudradi,Summer,Paddy,Shakti
Karkala,Belman,Summer,Paddy,Shakti
Karkala,Varanga,Summer,Paddy,Shakti
Karkala,Inna,Summer,Paddy,Shakti
Karkala,Kabbinale,Summer,Paddy,Shakti
Karkala,Andaru,Summer,Paddy,Shakti
Karkala,Hirgana,Summer,Paddy,Shakti
Karkala,Miyar,Summer,Paddy,Shakti
Karkala,Mundkuru,Summer,Paddy,Shakti
Karkala,Kukkundoor,Summer,Paddy,Shakti
Karkala,Kervashe,Summer,Paddy,Shakti
Karkala,Mudaru,Summer,Paddy,Shakti
Karkala,Kanyana,Summer,Paddy,Shakti
Karkala,Someshwara,Summer,Paddy,Shakti
Karkala,Nadpalu,Summer,Paddy,Shakti
Karkala,Chara,Summer,Paddy,Shakti
Karkala,Belve,Summer,Paddy,Shakti
Karkala,Ardi,Summer,Paddy,Shakti
Karkala,Shedimane,Summer,Paddy,Shakti
Karkala,Golikatte,Summer,Paddy,Shakti
Karkala,Shivapura,Summer,Paddy,Shakti
Karkala,Kadthala,Summer,Paddy,Shakti
Karkala,Palli,Summer,Paddy,Shakti
Karkala,Karkala,Summer,Paddy,CTH-1 (Mukti)
Karkala,Sanoor,Summer,Paddy,CTH-1 (Mukti)
Karkala,Hebri,Summer,Paddy,CTH-1 (Mukti)
Karkala,Nitte,Summer,Paddy,CTH-1 (Mukti)
Karkala,Mudradi,Summer,Paddy,CTH-1 (Mukti)
Karkala,Belman,Summer,Paddy,CTH-1 (Mukti)
Karkala,Varanga,Summer,Paddy,CTH-1 (Mukti)
Karkala,Inna,Summer,Paddy,CTH-1 (Mukti)
Karkala,Kabbinale,Summer,Paddy,CTH-1 (Mukti)
Karkala,Andaru,Summer,Paddy,CTH-1 (Mukti)
Karkala,Hirgana,Summer,Paddy,CTH-1 (Mukti)
Karkala,Miyar,Summer,Paddy,CTH-1 (Mukti)
Karkala,Mundkuru,Summer,Paddy,CTH-1 (Mukti)
Karkala,Kukkundoor,Summer,Paddy,CTH-1 (Mukti)
Karkala,Kervashe,Summer,Paddy,CTH-1 (Mukti)
Karkala,Mudaru,Summer,Paddy,CTH-1 (Mukti)
Karkala,Kanyana,Summer,Paddy,CTH-1 (Mukti)
Karkala,Someshwara,Summer,Paddy,CTH-1 (Mukti)
Karkala,Nadpalu,Summer,Paddy,CTH-1 (Mukti)
Karkala,Chara,Summer,Paddy,CTH-1 (Mukti)
Karkala,Belve,Summer,Paddy,CTH-1 (Mukti)
Karkala,Ardi,Summer,Paddy,CTH-1 (Mukti)
Karkala,Shedimane,Summer,Paddy,CTH-1 (Mukti)
Karkala,Golikatte,Summer,Paddy,CTH-1 (Mukti)
Karkala,Shivapura,Summer,Paddy,CTH-1 (Mukti)
Karkala,Kadthala,Summer,Paddy,CTH-1 (Mukti)
Karkala,Palli,Summer,Paddy,CTH-1 (Mukti)
Karkala,Karkala,Summer,Groundnut,TMV-2
Karkala,Sanoor,Summer,Groundnut,TMV-2
Karkala,Hebri,Summer,Groundnut,TMV-2
Karkala,Nitte,Summer,Groundnut,TMV-2
Karkala,Mudradi,Summer,Groundnut,TMV-2
Karkala,Belman,Summer,Groundnut,TMV-2
Karkala,Varanga,Summer,Groundnut,TMV-2
Karkala,Inna,Summer,Groundnut,TMV-2
Karkala,Kabbinale,Summer,Groundnut,TMV-2
Karkala,Andaru,Summer,Groundnut,TMV-2
Karkala,Hirgana,Summer,Groundnut,TMV-2
Karkala,Miyar,Summer,Groundnut,TMV-2
Karkala,Mundkuru,Summer,Groundnut,TMV-2
Karkala,Kukkundoor,Summer,Groundnut,TMV-2
Karkala,Kervashe,Summer,Groundnut,TMV-2
Karkala,Mudaru,Summer,Groundnut,TMV-2
Karkala,Kanyana,Summer,Groundnut,TMV-2
Karkala,Someshwara,Summer,Groundnut,TMV-2
Karkala,Nadpalu,Summer,Groundnut,TMV-2
Karkala,Chara,Summer,Groundnut,TMV-2
Karkala,Belve,Summer,Groundnut,TMV-2
Karkala,Ardi,Summer,Groundnut,TMV-2
Karkala,Shedimane,Summer,Groundnut,TMV-2
Karkala,Golikatte,Summer,Groundnut,TMV-2
Karkala,Shivapura,Summer,Groundnut,TMV-2
Karkala,Kadthala,Summer,Groundnut,TMV-2
Karkala,Palli,Summer,Groundnut,TMV-2
Karkala,Karkala,Summer,Groundnut,DH 3-30
Karkala,Sanoor,Summer,Groundnut,DH 3-30
Karkala,Hebri,Summer,Groundnut,DH 3-30
Karkala,Nitte,Summer,Groundnut,DH 3-30
Karkala,Mudradi,Summer,Groundnut,DH 3-30
Karkala,Belman,Summer,Groundnut,DH 3-30
Karkala,Varanga,Summer,Groundnut,DH 3-30
Karkala,Inna,Summer,Groundnut,DH 3-30
Karkala,Kabbinale,Summer,Groundnut,DH 3-30
Karkala,Andaru,Summer,Groundnut,DH 3-30
Karkala,Hirgana,Summer,Groundnut,DH 3-30
Karkala,Miyar,Summer,Groundnut,DH 3-30
Karkala,Mundkuru,Summer,Groundnut,DH 3-30
Karkala,Kukkundoor,Summer,Groundnut,DH 3-30
Karkala,Kervashe,Summer,Groundnut,DH 3-30
Karkala,Mudaru,Summer,Groundnut,DH 3-30
Karkala,Kanyana,Summer,Groundnut,DH 3-30
Karkala,Someshwara,Summer,Groundnut,DH 3-30
Karkala,Nadpalu,Summer,Groundnut,DH 3-30
Karkala,Chara,Summer,Groundnut,DH 3-30
Karkala,Belve,Summer,Groundnut,DH 3-30
Karkala,Ardi,Summer,Groundnut,DH 3-30
Karkala,Shedimane,Summer,Groundnut,DH 3-30
Karkala,Golikatte,Summer,Groundnut,DH 3-30
Karkala,Shivapura,Summer,Groundnut,DH 3-30
Karkala,Kadthala,Summer,Groundnut,DH 3-30
Karkala,Palli,Summer,Groundnut,DH 3-30
Karkala,Karkala,Summer,Vegetables,Brinjal
Karkala,Sanoor,Summer,Vegetables,Brinjal
Karkala,Hebri,Summer,Vegetables,Brinjal
Karkala,Nitte,Summer,Vegetables,Brinjal
Karkala,Mudradi,Summer,Vegetables,Brinjal
Karkala,Belman,Summer,Vegetables,Brinjal
Karkala,Varanga,Summer,Vegetables,Brinjal
Karkala,Inna,Summer,Vegetables,Brinjal
Karkala,Kabbinale,Summer,Vegetables,Brinjal
Karkala,Andaru,Summer,Vegetables,Brinjal
Karkala,Hirgana,Summer,Vegetables,Brinjal
Karkala,Miyar,Summer,Vegetables,Brinjal
Karkala,Mundkuru,Summer,Vegetables,Brinjal
Karkala,Kukkundoor,Summer,Vegetables,Brinjal
Karkala,Kervashe,Summer,Vegetables,Brinjal
Karkala,Mudaru,Summer,Vegetables,Brinjal
Karkala,Kanyana,Summer,Vegetables,Brinjal
Karkala,Someshwara,Summer,Vegetables,Brinjal
Karkala,Nadpalu,Summer,Vegetables,Brinjal
Karkala,Chara,Summer,Vegetables,Brinjal
Karkala,Belve,Summer,Vegetables,Brinjal
Karkala,Ardi,Summer,Vegetables,Brinjal
Karkala,Shedimane,Summer,Vegetables,Brinjal
Karkala,Golikatte,Summer,Vegetables,Brinjal
Karkala,Shivapura,Summer,Vegetables,Brinjal
Karkala,Kadthala,Summer,Vegetables,Brinjal
Karkala,Palli,Summer,Vegetables,Brinjal
Karkala,Karkala,Summer,Vegetables,Chilli
Karkala,Sanoor,Summer,Vegetables,Chilli
Karkala,Hebri,Summer,Vegetables,Chilli
Karkala,Nitte,Summer,Vegetables,Chilli
Karkala,Mudradi,Summer,Vegetables,Chilli
Karkala,Belman,Summer,Vegetables,Chilli
Karkala,Varanga,Summer,Vegetables,Chilli
Karkala,Inna,Summer,Vegetables,Chilli
Karkala,Kabbinale,Summer,Vegetables,Chilli
Karkala,Andaru,Summer,Vegetables,Chilli
Karkala,Hirgana,Summer,Vegetables,Chilli
Karkala,Miyar,Summer,Vegetables,Chilli
Karkala,Mundkuru,Summer,Vegetables,Chilli
Karkala,Kukkundoor,Summer,Vegetables,Chilli
Karkala,Kervashe,Summer,Vegetables,Chilli
Karkala,Mudaru,Summer,Vegetables,Chilli
Karkala,Kanyana,Summer,Vegetables,Chilli
Karkala,Someshwara,Summer,Vegetables,Chilli
Karkala,Nadpalu,Summer,Vegetables,Chilli
Karkala,Chara,Summer,Vegetables,Chilli
Karkala,Belve,Summer,Vegetables,Chilli
Karkala,Ardi,Summer,Vegetables,Chilli
Karkala,Shedimane,Summer,Vegetables,Chilli
Karkala,Golikatte,Summer,Vegetables,Chilli
Karkala,Shivapura,Summer,Vegetables,Chilli
Karkala,Kadthala,Summer,Vegetables,Chilli
Karkala,Palli,Summer,Vegetables,Chilli
Karkala,Karkala,Summer,Vegetables,Cucumber
Karkala,Sanoor,Summer,Vegetables,Cucumber
Karkala,Hebri,Summer,Vegetables,Cucumber
Karkala,Nitte,Summer,Vegetables,Cucumber
Karkala,Mudradi,Summer,Vegetables,Cucumber
Karkala,Belman,Summer,Vegetables,Cucumber
Karkala,Varanga,Summer,Vegetables,Cucumber
Karkala,Inna,Summer,Vegetables,Cucumber
Karkala,Kabbinale,Summer,Vegetables,Cucumber
Karkala,Andaru,Summer,Vegetables,Cucumber
Karkala,Hirgana,Summer,Vegetables,Cucumber
Karkala,Miyar,Summer,Vegetables,Cucumber
Karkala,Mundkuru,Summer,Vegetables,Cucumber
Karkala,Kukkundoor,Summer,Vegetables,Cucumber
Karkala,Kervashe,Summer,Vegetables,Cucumber
Karkala,Mudaru,Summer,Vegetables,Cucumber
Karkala,Kanyana,Summer,Vegetables,Cucumber
Karkala,Someshwara,Summer,Vegetables,Cucumber
Karkala,Nadpalu,Summer,Vegetables,Cucumber
Karkala,Chara,Summer,Vegetables,Cucumber
Karkala,Belve,Summer,Vegetables,Cucumber
Karkala,Ardi,Summer,Vegetables,Cucumber
Karkala,Shedimane,Summer,Vegetables,Cucumber
Karkala,Golikatte,Summer,Vegetables,Cucumber
Karkala,Shivapura,Summer,Vegetables,Cucumber
Karkala,Kadthala,Summer,Vegetables,Cucumber
Karkala,Palli,Summer,Vegetables,Cucumber
Karkala,Karkala,Summer,Vegetables,Radish
Karkala,Sanoor,Summer,Vegetables,Radish
Karkala,Hebri,Summer,Vegetables,Radish
Karkala,Nitte,Summer,Vegetables,Radish
Karkala,Mudradi,Summer,Vegetables,Radish
Karkala,Belman,Summer,Vegetables,Radish
Karkala,Varanga,Summer,Vegetables,Radish
Karkala,Inna,Summer,Vegetables,Radish
Karkala,Kabbinale,Summer,Vegetables,Radish
Karkala,Andaru,Summer,Vegetables,Radish
Karkala,Hirgana,Summer,Vegetables,Radish
Karkala,Miyar,Summer,Vegetables,Radish
Karkala,Mundkuru,Summer,Vegetables,Radish
Karkala,Kukkundoor,Summer,Vegetables,Radish
Karkala,Kervashe,Summer,Vegetables,Radish
Karkala,Mudaru,Summer,Vegetables,Radish
Karkala,Kanyana,Summer,Vegetables,Radish
Karkala,Someshwara,Summer,Vegetables,Radish
Karkala,Nadpalu,Summer,Vegetables,Radish
Karkala,Chara,Summer,Vegetables,Radish
Karkala,Belve,Summer,Vegetables,Radish
Karkala,Ardi,Summer,Vegetables,Radish
Karkala,Shedimane,Summer,Vegetables,Radish
Karkala,Golikatte,Summer,Vegetables,Radish
Karkala,Shivapura,Summer,Vegetables,Radish
Karkala,Kadthala,Summer,Vegetables,Radish
Karkala,Palli,Summer,Vegetables,Radish
